url,parsed,news_articles,title,date,author
https://inshorts.com/en/news/airstrike-hits-capital-of-ethiopias-tigray-3-killed-report-1635433206925,True,"An Ethiopian airstrike reportedly hit Mekelle, the capital of the northern region of Tigray on Thursday. Tigrayan forces said three civilians were killed in their homes by the airstrike, which reportedly hit Mekelle's residential Kebele 5 area. Meanwhile, Ethiopia's government said the airstrike hit a factory complex, which Tigray People's Liberation Front was using to maintain military equipment.",Airstrike hits capital of Ethiopia's Tigray; 3 killed: Report | World News | Inshorts,"28 Oct 2021,Thursday",Dharini MudgalDharini Mudgal
https://inshorts.com/en/read/politics,True,"NCB officer Sameer Wankhede's wife and actress Kranti Redkar has written a letter to Maharashtra CM Uddhav Thackeray over ""attack on her family and her personal life"". She wrote, ""We're being insulted before people every day. A woman's dignity is being toyed with in Chhatrapati Shivaji Maharaj's state."" She added, ""Had Balasaheb been here today, he wouldn't have liked it.""Ex-tennis player Leander Paes today joined TMC in Goa in presence of West Bengal CM Mamata Banerjee. Earlier today, actress Nafisa Ali and Mrinalini Deshprabhu joined the party. This comes ahead of the 2022 Assembly elections in Goa. ""Together, we shall ensure every single person in India sees Dawn of Democracy that we've been waiting for since 2014!"" TMC tweeted.Bypolls to three Parliamentary constituencies of UT of Dadra and Nagar Haveli and Daman and Diu, Madhya Pradesh and Himachal Pradesh will be held tomorrow, October 30. The bypolls to 30 Assembly seats spread across 14 states will also be held tomorrow. Voting will start from 7 am, while the counting of votes will take place on November 2.The Department of Expenditure, which comes under the Finance Ministry, on Wednesday asked all ministries and departments to clear dues of Air India and purchase tickets by making cash payments. Since the disinvestment process of Air India has started, the airline has stopped extending credit limit, it said. Earlier, the government sold Air India to Tata Sons for ₹18,000 crore. Poll strategist Prashant Kishor said BJP is going to be the centre of Indian polity and it's not going anywhere for many decades. He said Congress leader Rahul Gandhi doesn't realise this. ""That's where the problem lies with Rahul probably. He thinks it's just a matter of time that people will throw [PM Modi] away. That's not happening,"" Kishor added.During a Congress meeting, Rahul Gandhi questioned how relevant are the party's rules like wearing khadi and not consuming alcohol to become a member of Congress. ""How many of these rules are followed today? How many people in this room drink alcohol,"" Rahul asked. Two general secretaries admitted that they drink alcohol, according to reports.Actress Kamya Panjabi, who joined the Congress party in the presence of Mumbai Congress President Bhai Jagtap, took to Instagram to share the news. Sharing a post, she wrote, ""Beautiful start to my new beginning! Thank you...@bhaijagtapofficial bhai @tehseenpoonawala @incmumbai for such a warm welcome...looking forward to start working under the leadership of @rahulgandhi @priyankagandhivadra.""West Bengal CM Mamata Banerjee during her address in Goa's Panaji on Friday ahead of state Assembly elections said that she ""wasn't there to capture power"". ""It touches my heart if we...help people when they face trouble,"" she added. ""Bengal is a very strong state. We want to see that Goa is a strong state for future,"" she further said.Congress leader Rahul Gandhi on Wednesday welcomed the Supreme Court's decision to order an independent probe into the Pegasus issue and claimed that only the PM or Home Minister can give approval for it. ""Even if this data was on PM's desk, then that too is totally criminal,"" he further said, adding ""The Prime Minister is not above the nation"".Congress leader Rahul Gandhi on Friday said the three agricultural laws will also be revoked just like the barricades were removed from farmers' protest site. ""Hail Annadata Satyagraha,"" he tweeted in Hindi. Earlier, Delhi Police began removing the barricades and concertina wires installed in Ghazipur. ""The temporary barricading is being removed to ease out vehicular movement,"" an officer said.Congress leader Siddaramaiah on Wednesday alleged that BJP is distributing money in the Sindgi and the Hangal constituencies in Karnataka. ""Ten to 12 ministers in each constituency are holding a bag of money to distribute it to people to purchase votes. This doesn't work,"" he stated. Siddaramaiah added that Congress will file a complaint with the election commission officials.Congress leader Rahul Gandhi on Wednesday welcomed the Supreme Court's decision to form a three-member panel of cyber experts to probe the alleged use of Pegasus for surveillance. He said snooping using Pegasus is an attempt to crush Indian democracy. ""I am confident that we will get the truth out of this,"" Rahul added.Congress leader Priyanka Gandhi on Friday met the families of four farmers, who allegedly fell ill and died while waiting in queue to purchase fertiliser in Uttar Pradesh's Lalitpur. Priyanka also criticised the government over the shortage of fertilisers, alleging that it has ""failed and completely ignored farmers"". ""Lesser quantity of fertiliser is now being given in sacks,"" she claimed.Union Home Minister Amit Shah on Friday addressed the launch event of ''Mera Parivaar-BJP Parivaar'' membership drive in Uttar Pradesh. During the event, Shah said, ""If you want to make [Narendra Modi] PM again in 2024, make [Yogi Adityanath] the [CM of Uttar Pradesh] again in 2022."" ""Without Uttar Pradesh, there cannot be a government at the Centre,"" he added.Former Punjab Chief Minister Captain Amarinder Singh's meeting with Union Home Minister Amit Shah on the ongoing farmers' protest over the Centre's new farm laws on Thursday was postponed. As per reports, Shah was to leave for Gujarat. On Wednesday, Amarinder had said that he was going to meet Shah in Delhi with a delegation of 25-30 people.The BJP has decided to stage a demonstration in support of NCB's Sameer Wankhede in Mumbai on Friday. Notably, five cases have been filed against Wankhede. The NCB officer had earlier approached Bombay HC over the inquiry initiated against him by the Maharashtra government. Wankhede said the extortion charges must be probed by a central agency. BJP MP Harnath Singh Yadav alleged the party's MP Varun Gandhi has been speaking against BJP's policies, adding, ""it's not appropriate for him to do"". Yadav said, ""It looks like...[he's] feeling uncomfortable with BJP."" This comes after Gandhi on Friday said the farmers would continue to be exploited in mandis till there is no legal guarantee for MSPs of crops.Addressing TMC workers in Goa on Friday, West Bengal CM and TMC chief Mamata Banerjee said BJP calls her ""anti-Hindu, but they're no one to give her character certificate"". Banerjee said TMC doesn't divide people on the basis of religion, adding, ""We unite people"". She added the three letters in her party name, TMC, stand for temple, mosque and church.The Central Bureau of Investigation (CBI) has filed an interim chargesheet against four accused in the murder case of former Andhra Pradesh MP YS Vivekananda Reddy. He was found brutally murdered at his residence in Pulivendula in March 2019 ahead of the general elections. The case was probed by the Andhra Pradesh Police and other agencies for around 18 months.Former J&amp;K CM and NC leader Omar Abdullah on Friday criticised behaviour of lawyers in Agra towards three Kashmiri students who were arrested for allegedly celebrating Pakistan's win over India in the T20 World Cup. He was referring to reports that Kashmiri students were heckled while coming out of court. ""The role of the police is deeply (suspected),"" he tweeted.Delhi Chief Minister Arvind Kejriwal will be on a two-day visit to poll-bound Punjab from Thursday. Kejriwal, the Aam Aadmi Party National Convenor, will meet farmers in the Mansa area of the state on the first day of his visit. On Friday, he will go to Bathinda and meet businessmen there.Trinamool Congress (TMC) on Thursday alleged that the Congress has taken no initiative to build an opposition alliance and it is limited to Twitter space. In an editorial in its mouthpiece 'Jago Bangla', TMC said, ""We want an alliance to be formed against BJP. We have said this to Congress too. But it's least bothered and shows a lackadaisical approach.""RJD leader Tejashwi Yadav on Friday alleged that the Nitish Kumar-led Bihar government is distributing liquor and giving saree to women in the name of Chhath Puja. It is also distributing money to people, he added. ""If the government would have done some development work then this situation of distributing these things wouldn't have arisen,"" Tejashwi further said.Aam Aadmi Party Councillor Sahista joined the Congress in the presence of Delhi Congress chief Anil Kumar on Wednesday. She said AAP workers and elected leaders feel suffocated with the ""one-man show"" in the party. Sahista, who represents the Sri Ram Colony ward in North East Delhi, joined the Congress along with her supporters. ",Political News: Government Politics News in English with Inshorts,"27 Oct 2021,Wednesday28 Oct 2021,Thursday29 Oct 2021,Friday29 Oct 2021,Friday27 Oct 2021,Wednesday28 Oct 2021,Thursday27 Oct 2021,Wednesday28 Oct 2021,Thursday29 Oct 2021,Friday27 Oct 2021,Wednesday29 Oct 2021,Friday27 Oct 2021,Wednesday27 Oct 2021,Wednesday29 Oct 2021,Friday29 Oct 2021,Friday28 Oct 2021,Thursday29 Oct 2021,Friday29 Oct 2021,Friday29 Oct 2021,Friday27 Oct 2021,Wednesday29 Oct 2021,Friday27 Oct 2021,Wednesday28 Oct 2021,Thursday29 Oct 2021,Friday28 Oct 2021,Thursday",Shalini OjhaShalini OjhaApaar SharmaApaar SharmaAnmol SharmaAnmol SharmaDharini MudgalDharini MudgalShalini OjhaShalini OjhaDeepika BhattDeepika BhattArshiya ChopraArshiya ChopraMahima KharbandaMahima KharbandaMedhaa GuptaMedhaa GuptaJigyasu JoshiJigyasu JoshiShalini OjhaShalini OjhaJigyasu JoshiJigyasu JoshiDeepika BhattDeepika BhattMedhaa GuptaMedhaa GuptaDharini MudgalDharini MudgalDeepika BhattDeepika BhattShalini OjhaShalini OjhaDharini MudgalDharini MudgalDharini MudgalDharini MudgalDeepika BhattDeepika BhattShalini OjhaShalini OjhaDeepika BhattDeepika BhattDeepika BhattDeepika BhattAtul MishraAtul MishraDeepika BhattDeepika Bhatt
https://inshorts.com/en/read/automobile,True,"Tesla CEO and the world's richest person Elon Musk tweeted ""Wild $T1mes"" after his electric carmaking company hit $1 trillion in market capitalisation for the first time. On Monday, Tesla shares surged 14.9% to $1,045.02 after American car rental company Hertz ordered 1,00,000 Tesla cars. Musk got $36 billion richer in a day and his wealth surged to $289 billion.The news of American car rental company Hertz placing an order for 1,00,000 Tesla cars generated $119 billion jump in market value for the buyer and seller combined. Tesla added $118 billion, taking its total market value to over $1 trillion, while Hertz gained $1.17 billion in market value. Hertz will spend $4.2 billion on the cars, Bloomberg reported.Chinese electric vehicle maker XPeng presented plans for a flying car that can also be driven on the road. The car, that XPeng aims to price lower than RMB 1 million (₹1.17 crore), converts to a flying car through a foldable rotor mechanism. It will have a steering wheel for road operations and a single lever for flight modes.Japanese startup A.L.I. Technologies on Tuesday began selling its 'XTurismo Limited Edition' hoverbike for 77.7 million yen (₹5.09 crore). The hoverbike is equipped with a conventional engine and four battery-powered motors and promises to fly for 40 minutes at up to 100 kmph. The startup is backed by Mitsubishi Electric, soccer player Keisuke Honda and others.World's richest person Elon Musk's net worth crossed $250 billion as shares of Tesla hit fresh all-time highs on Friday. The electric car maker's stock closed at around $910 per share, taking its market value to more than $900 billion for the first time ever. Musk reportedly has a stake of more than 20% in Tesla.Niti Aayog Vice Chairman Rajiv Kumar urged Elon Musk-led Tesla to ""come and manufacture"" in India. ""You (Tesla) will get all the tax benefits you want. The argument that we'll create a market by exporting into India finished products...is an old argument,"" he added. Earlier, reports said Tesla urged PM Narendra Modi's office to slash import taxes on electric vehicles.Ola on Thursday announced its plans to hire 10,000 new people across its sales and service centres. Ola is eyeing a $2 billion Gross Merchandise Value (GMV) for its vehicle commerce platform Ola Cars over the next 12 months. Ola's newly-formed Ola Cars vertical allows consumers to purchase new as well as pre-owned vehicles through the Ola app.The Ministry of Road Transport and Highways unveiled draft rules for the safety of children below four years carried on a motorcycle. The rules include attaching the child to the driver with a safety harness and usage of a crash helmet by kids aged between nine months and four years. They also recommend limiting the vehicle's speed to 40 kmph.Uber has partnered with Hertz to offer 50,000 Tesla vehicles as a rental option to its drivers by 2023. Drivers will be able to rent a Tesla starting on November 1 in Los Angeles, San Francisco, San Diego and Washington DC, with the programme expanding nationwide later. The programme could expand to 1.5 lakh Teslas during the next three years.Bajaj Auto's MD Rajiv Bajaj on Thursday took a jibe at startups that have entered the electric scooter segment and said that legacy companies like theirs eat OATS (Ola, Ather, Tork Motors and SmartE) for breakfast. ""I'm going to bet on BET — Bajaj, (Royal) Enfield and TVS,"" he said. ""They have a proven track record,"" he added. Japanese startup A.L.I. Technologies, which began selling its 'XTurismo Limited Edition' hoverbike for 77.7 million yen (over ₹5 crore), organised a demo to show its hoverbike floating in the air. The hoverbike promises to fly for 40 minutes at speeds of up to 100 kmph. It'll soon get a fully-electric version and only 200 units will be made for now.Tesla's Model 3 has become the first electric car to top monthly sales of new cars in Europe, outselling rival models with gasoline engines. World's richest person Elon Musk-led electric carmaker sold 24,600 Tesla Model 3 cars in September, recording year-on-year growth of 58%, research group JATO Dynamics said. Renault's Clio ranked second with 18,264 units, followed by Dacia's Sandero.The government is planning to pitch to companies such as Tesla, Samsung and LG Energy to encourage them to invest in manufacturing batteries locally, Reuters reported quoting government sources. India will reportedly host five roadshows starting next month in several countries to convince battery makers to set up local production. It includes countries like US, Germany, France, South Korea, Japan.Electric car startup Lucid Group's CEO Peter Rawlinson said that it will likely take a decade before self-driving taxis or robotaxis are deployed on roads. ""I think we're 10 years out before we see fleets of robotaxis...There is a mountain to climb - an intellectual mountain to climb in terms of software,"" Rawlinson, a former chief engineer at Tesla, added.Tesla has increased the price of its Model X Long Range and Model S Long Range variants by $5,000 in US. The Model X Long Range and Model S Long Range now sell for $104,990 and $94,990 respectively. The electric car maker also increased the price of its Model Y Long Range and Model 3 Standard Range Plus by $2,000.Tesla has rolled out Full Self-Driving Beta version 10.3.1 following a brief roll back after bugs were found in the initial rollout of software Version 10.3. Users' posts claimed Teslas with the latest 10.3 software repeatedly provided Forward Collision Warnings when there was no immediate danger. ""Issue turned out to be power saving mode interacting with FSD,"" Elon Musk said.Apple's talks with China's CATL and BYD over battery supplies for its planned electric vehicle have been mostly stalled, Reuters reported. The companies have reportedly refused to set up teams and build US plants that will solely cater to Apple. The iPhone maker is now said to be considering Japanese battery makers, including Panasonic.Tesla has said it will use cheaper lithium-iron-phosphate batteries in its standard-range vehicles across global markets. The firm has been using LFP batteries in China supplied by Contemporary Amperex Technology. Tesla CFO Zach Kirkhorn confirmed during an investor call on Wednesday that the company has seen pricing impacts to nickel and aluminium.US government agency NTSB has written to Tesla CEO Elon Musk asking to change the design of Tesla's advanced driver assistance system to ensure safety and stop misuse by drivers. The agency also expressed concern that Tesla is yet to implement its safety recommendations issued over four years ago. The NTSB can make recommendations but has no enforcement authority.Tata Motors DVR's shares rose 10% to close at ₹255.85 on the BSE. This comes after the company's latest shareholding pattern showed that billionaire investor Rakesh Jhunjhunwala raised his stake in the firm to 3.93% in the September quarter from 1.97% in the June quarter. Meanwhile, he held a 1.11% stake in Tata Motors at the end of September quarter.After US car rental company Hertz's order for 1,00,000 Tesla cars led to a surge in Tesla's stock price, CEO Elon Musk said, ""To be clear, cars sold to Hertz have no discount. Same price as to consumers."" Tesla's market capitalisation also surpassed $1 trillion. ""Strange that moved valuation, as Tesla is very much a production ramp problem,"" Musk noted.Tata Motors-owned Jaguar Land Rover has decided to extend production cuts in the current quarter amid the global semiconductor chip shortage, The Economic Times reported. It has scheduled production shutdown at its Nitra and Solihull plants, while the plant in Graz will also witness no-production days, it added. This may result in an incremental revenue loss of about ₹3,100-3,350 crore.Mahindra &amp; Mahindra's South Korean subsidiary SsangYong Motor Company has reportedly named a consortium led by South Korean electric vehicle startup Edison Motors as its preferred bidder. The deal is estimated to be worth about $260 million, Nikkei reported. SsangYong, which was put under court receivership earlier this year, was acquired by Mahindra &amp; Mahindra for $463 million in 2011.Maruti Suzuki India Chairman RC Bhargava said the company will launch electric vehicles (EVs) in the country only after 2025 as demand for such vehicles is less at the moment. Maruti would like to sell around 10,000 units a month whenever it enters the electric mobility space, he added. Bhargava said it's difficult to predict pricing of EVs at present.",Automobile News: Latest Car and Bike News Updates in English with Inshorts,"26 Oct 2021,Tuesday26 Oct 2021,Tuesday24 Oct 2021,Sunday26 Oct 2021,Tuesday23 Oct 2021,Saturday22 Oct 2021,Friday21 Oct 2021,Thursday27 Oct 2021,Wednesday27 Oct 2021,Wednesday25 Oct 2021,Monday28 Oct 2021,Thursday27 Oct 2021,Wednesday26 Oct 2021,Tuesday26 Oct 2021,Tuesday23 Oct 2021,Saturday24 Oct 2021,Sunday26 Oct 2021,Tuesday22 Oct 2021,Friday21 Oct 2021,Thursday26 Oct 2021,Tuesday21 Oct 2021,Thursday26 Oct 2021,Tuesday26 Oct 2021,Tuesday23 Oct 2021,Saturday27 Oct 2021,Wednesday",Pragya SwastikPragya SwastikKiran KhatriKiran KhatriPragya SwastikPragya SwastikPragya SwastikPragya SwastikKiran KhatriKiran KhatriKiran KhatriKiran KhatriPragya SwastikPragya SwastikPragya SwastikPragya SwastikAishwarya AwasthiAishwarya AwasthiPragya SwastikPragya SwastikPragya SwastikPragya SwastikPragya SwastikPragya SwastikHiral GoyalHiral GoyalHiral GoyalHiral GoyalHiral GoyalHiral GoyalHiral GoyalHiral GoyalAishwarya AwasthiAishwarya AwasthiHiral GoyalHiral GoyalAishwarya AwasthiAishwarya AwasthiAishwarya AwasthiAishwarya AwasthiKrishna RajKrishna RajHiral GoyalHiral GoyalKrishna RajKrishna RajHiral GoyalHiral GoyalKrishna RajKrishna Raj
